event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,gps:hdop,gps:satellite-count,gps-time-to-fix,gps:vdop,ground-speed,heading,height-above-ellipsoid,height-raw,location-error-text,manually-marked-outlier,raptor-workshop:migration-state,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2165432467,true,2005-04-20,-75.20167,40.61217,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432482,true,2005-04-21,-75.2305,40.65417,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432497,true,2005-04-22,-75.212,40.63283,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432510,true,2005-04-23,-75.21983,40.6165,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432526,true,2005-04-24,-75.21633,40.64517,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432533,true,2005-04-26,-75.20317,40.61583,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432548,true,2005-04-27,-75.19717,40.617,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432553,true,2005-04-28,-75.20217,40.636,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432560,true,2005-04-29,-75.20317,40.61417,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432570,true,2005-04-30,-75.20317,40.616,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432577,true,2005-05-01,-75.19333,40.62183,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432584,true,2005-05-02,-75.20283,40.61083,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432594,true,2005-05-03,-75.20133,40.61133,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165432606,true,2005-05-04,-75.20983,40.63317,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
